Region,Indicator Code,Indicator Name,Moyenne,Mediane,Ecart Type
Sub-Saharan Africa,LO.TIMSS.SCI8.P90,TIMSS: Distribution of 8th Grade Science Scores: 90th Percentile Score,448.5222900390625,448.5222900390625,
Sub-Saharan Africa,LO.TIMSS.SCI8.P75,TIMSS: Distribution of 8th Grade Science Scores: 75th Percentile Score,382.955014038086,382.955014038086,
Sub-Saharan Africa,LO.TIMSS.SCI8.P95,TIMSS: Distribution of 8th Grade Science Scores: 95th Percentile Score,485.5,485.5,
Latin America & Caribbean,UIS.E.01.PU.T,"Enrolment in early childhood educational development programmes, public institutions, both sexes (number)",95556.2606060606,46074.5,32531.043997108423
Latin America & Caribbean,UIS.E.01.PU.F,"Enrolment in early childhood educational development programmes, public institutions, female (number)",48966.65,17090.75,16739.05927762904
Sub-Saharan Africa,LO.TIMSS.MAT8.P75,TIMSS: Distribution of 8th Grade Mathematics Scores: 75th Percentile Score,380.51671142578095,380.51671142578095,
Sub-Saharan Africa,LO.TIMSS.MAT8.P10,TIMSS: Distribution of 8th Grade Mathematics Scores: 10th Percentile Score,207.033708190918,207.033708190918,
Sub-Saharan Africa,UIS.REPP.1.G5,"Percentage of repeaters in Grade 5 of primary education, both sexes (%)",13.474887980849164,13.03147983551025,2.602095569456797
Sub-Saharan Africa,LO.TIMSS.MAT8.P25,TIMSS: Distribution of 8th Grade Mathematics Scores: 25th Percentile Score,258.677798461914,258.677798461914,
Sub-Saharan Africa,LO.TIMSS.MAT8.P50,TIMSS: Distribution of 8th Grade Mathematics Scores: 50th Percentile Score,318.596673583984,318.596673583984,
Sub-Saharan Africa,LO.TIMSS.MAT8.P05,TIMSS: Distribution of 8th Grade Mathematics Scores: 5th Percentile Score,178.0,178.0,
Sub-Saharan Africa,LO.TIMSS.MAT8.P90,TIMSS: Distribution of 8th Grade Mathematics Scores: 90th Percentile Score,435.267333984375,435.267333984375,
Sub-Saharan Africa,LO.TIMSS.MAT8.P95,TIMSS: Distribution of 8th Grade Mathematics Scores: 95th Percentile Score,467.5,467.5,
Sub-Saharan Africa,LO.TIMSS.SCI8.P10,TIMSS: Distribution of 8th Grade Science Scores: 10th Percentile Score,160.7350921630865,160.7350921630865,
Sub-Saharan Africa,LO.TIMSS.SCI8.P25,TIMSS: Distribution of 8th Grade Science Scores: 25th Percentile Score,227.638151550293,227.638151550293,
Sub-Saharan Africa,LO.TIMSS.SCI8.P50,TIMSS: Distribution of 8th Grade Science Scores: 50th Percentile Score,304.677279663086,304.677279663086,
Sub-Saharan Africa,LO.TIMSS.SCI8.P05,TIMSS: Distribution of 8th Grade Science Scores: 5th Percentile Score,122.5,122.5,
Sub-Saharan Africa,LO.TIMSS.SCI8.LOW.MA,TIMSS: Male 8th grade students reaching the low international benchmark of science achievement (%),23.98148087429905,23.98148087429905,
Sub-Saharan Africa,LO.TIMSS.SCI8.BL.FE,TIMSS: Female 8th grade students who did not reach the low international benchmark of science achievement (%),83.8627294986384,83.8627294986384,
Sub-Saharan Africa,LO.TIMSS.MAT8.BL.FE,TIMSS: Female 8th grade students who did not reach the low international benchmark of mathematics achievement (%),84.43257266846919,84.43257266846919,
Sub-Saharan Africa,LO.TIMSS.SCI8.LOW.FE,TIMSS: Female 8th grade students reaching the low international benchmark of science achievement (%),16.1372705013616,16.1372705013616,
Sub-Saharan Africa,LO.TIMSS.MAT8.LOW.FE,TIMSS: Female 8th grade students reaching the low international benchmark of mathematics achievement (%),15.567427331530801,15.567427331530801,
Sub-Saharan Africa,LO.TIMSS.SCI8.INT.FE,TIMSS: Female 8th grade students reaching the intermediate international benchmark of science achievement (%),4.666682216736534,4.666682216736534,
Sub-Saharan Africa,LO.TIMSS.MAT8.INT.FE,TIMSS: Female 8th grade students reaching the intermediate international benchmark of mathematics achievement (%),3.110830631509825,3.110830631509825,
Sub-Saharan Africa,LO.TIMSS.SCI8.HI.FE,TIMSS: Female 8th grade students reaching the high international benchmark of science achievement (%),0.687186692602931,0.687186692602931,
Sub-Saharan Africa,LO.TIMSS.MAT8.HI.FE,TIMSS: Female 8th grade students reaching the high international benchmark of mathematics achievement (%),0.3312409998334085,0.3312409998334085,
Sub-Saharan Africa,LO.TIMSS.MAT8.ADV.MA,TIMSS: Male 8th grade students reaching the advanced international benchmark of mathematics achievement (%),0.0,0.0,
Sub-Saharan Africa,LO.TIMSS.SCI8.ADV.MA,TIMSS: Male 8th grade students reaching the advanced international benchmark of science achievement (%),0.0,0.0,
Sub-Saharan Africa,LO.TIMSS.MAT8.HI.MA,TIMSS: Male 8th grade students reaching the high international benchmark of mathematics achievement (%),0.611461525170076,0.611461525170076,
Sub-Saharan Africa,LO.TIMSS.SCI8.HI.MA,TIMSS: Male 8th grade students reaching the high international benchmark of science achievement (%),1.2318566912074949,1.2318566912074949,
Sub-Saharan Africa,LO.TIMSS.MAT8.INT.MA,TIMSS: Male 8th grade students reaching the intermediate international benchmark of mathematics achievement (%),5.276673910992155,5.276673910992155,
Sub-Saharan Africa,LO.TIMSS.SCI8.INT.MA,TIMSS: Male 8th grade students reaching the intermediate international benchmark of science achievement (%),7.427340837553345,7.427340837553345,
Sub-Saharan Africa,LO.TIMSS.MAT8.LOW.MA,TIMSS: Male 8th grade students reaching the low international benchmark of mathematics achievement (%),22.0036996314838,22.0036996314838,
Sub-Saharan Africa,LO.TIMSS.MAT8.INT,TIMSS: Eighth grade students reaching the intermediate international benchmark of mathematics achievement (%),4.2718532252521655,4.2718532252521655,
Sub-Saharan Africa,LO.TIMSS.MAT8.ADV,TIMSS: Eighth grade students reaching the advanced international benchmark of mathematics achievement (%),0.0,0.0,
Sub-Saharan Africa,LO.TIMSS.SCI8.ADV,TIMSS: Eighth grade students reaching the advanced international benchmark of science achievement (%),0.0,0.0,
Sub-Saharan Africa,LO.TIMSS.MAT8.HI,TIMSS: Eighth grade students reaching the high international benchmark of mathematics achievement (%),0.480948906929657,0.480948906929657,
Sub-Saharan Africa,LO.TIMSS.SCI8.HI,TIMSS: Eighth grade students reaching the high international benchmark of science achievement (%),0.9767051116178764,0.9767051116178764,
Sub-Saharan Africa,LO.TIMSS.SCI8.INT,TIMSS: Eighth grade students reaching the intermediate international benchmark of science achievement (%),6.14338773378903,6.14338773378903,
Sub-Saharan Africa,LO.TIMSS.MAT8.LOW,TIMSS: Eighth grade students reaching the low international benchmark of mathematics achievement (%),19.0048286234643,19.0048286234643,
Sub-Saharan Africa,LO.TIMSS.SCI8.LOW,TIMSS: Eighth grade students reaching the low international benchmark of science achievement (%),20.3375633068852,20.3375633068852,
Sub-Saharan Africa,LO.TIMSS.MAT8.BL,TIMSS: Eighth grade students who did not reach the low international benchmark of mathematics achievement (%),80.9951713765357,80.9951713765357,
Sub-Saharan Africa,LO.TIMSS.SCI8.BL,TIMSS: Eighth grade students who did not reach the low international benchmark of science achievement (%),79.6624366931148,79.6624366931148,
Sub-Saharan Africa,LO.TIMSS.MAT8.ADV.FE,TIMSS: Female 8th grade students reaching the advanced international benchmark of mathematics achievement (%),0.0,0.0,
Sub-Saharan Africa,LO.TIMSS.SCI8.ADV.FE,TIMSS: Female 8th grade students reaching the advanced international benchmark of science achievement (%),0.0,0.0,
Sub-Saharan Africa,SE.SEC.CMPT.LO.ZS,"Lower secondary completion rate, both sexes (%)",38.05952419340265,32.1250915527344,4.484050079524681
Sub-Saharan Africa,UIS.REPP.1.G5.F,"Percentage of repeaters in Grade 5 of primary education, female (%)",13.221588205727306,13.2816348075867,2.4064941272843656
Sub-Saharan Africa,UIS.REPP.1.G5.M,"Percentage of repeaters in Grade 5 of primary education, male (%)",13.73987009891004,12.8293151855469,3.6255036318362257
Sub-Saharan Africa,UIS.REPP.2.GPV,"Percentage of repeaters in lower secondary general education, all grades, both sexes (%)",13.594014475689606,14.28575992584225,1.5193554722567257
Sub-Saharan Africa,UIS.REPP.1.G7.M,"Percentage of repeaters in Grade 7 of primary education, male (%)",7.65579102281896,8.41714000701904,1.5387633754062873
Sub-Saharan Africa,UIS.REPP.1.G7.F,"Percentage of repeaters in Grade 7 of primary education, female (%)",7.0776914759639915,7.66079998016357,1.8613250536763633
Sub-Saharan Africa,UIS.REPP.1.G6.M,"Percentage of repeaters in Grade 6 of primary education, male (%)",14.708568740614513,14.3966450691223,2.959187729352632
Sub-Saharan Africa,UIS.REPP.1.G7,"Percentage of repeaters in Grade 7 of primary education, both sexes (%)",7.370298613119753,8.04545974731445,1.6483283046237234
Sub-Saharan Africa,UIS.REPP.1.G6.F,"Percentage of repeaters in Grade 6 of primary education, female (%)",14.391274764130475,12.528054714202899,3.206012845476168
Sub-Saharan Africa,UIS.REPP.1.G6,"Percentage of repeaters in Grade 6 of primary education, both sexes (%)",14.540679022090076,13.5176100730896,3.0510131622718184
Middle East & North Africa,SE.PRM.CMPL.ZS,"Gross graduation ratio from primary education, both sexes (%)",84.55211281625051,92.11713409423825,3.493744100514502
Europe & Central Asia,UIS.XSPENDP.2.FDPUB.FNCAP,Capital expenditure as % of total expenditure in lower secondary public institutions (%),7.473195195162962,7.01775979995728,1.4168471430683034
Middle East & North Africa,UIS.EA.4T6.AG25T99,UIS: Percentage of population age 25+ with at least completed post-secondary education (ISCED 4 or higher). Total,19.727087645628018,19.3222303390503,2.965419487806958
Middle East & North Africa,UIS.EA.4T6.AG25T99.M,UIS: Percentage of population age 25+ with at least completed post-secondary education (ISCED 4 or higher). Male,20.283019004873672,19.586874961853,3.0120207514887447
Middle East & North Africa,UIS.EA.4T6.AG25T99.F,UIS: Percentage of population age 25+ with at least completed post-secondary education (ISCED 4 or higher). Female,20.273587361809348,18.10914993286135,2.0544190501043236
East Asia & Pacific,UIS.GER.0.GPI,"Gross enrolment ratio, pre-primary, gender parity index (GPI)",1.0292303175555735,1.0256299972534149,0.02777892653225018
East Asia & Pacific,SE.TOT.ENRR,"Gross enrolment ratio, primary to tertiary, both sexes (%)",78.18625455744126,78.0224609375,2.040095083333989
Latin America & Caribbean,UIS.NER.23.GPI,"Net enrolment rate, secondary, gender parity index (GPI)",1.06876996963438,1.06802999973297,0.02790651340443835
Europe & Central Asia,UIS.SLE.1T6.GPI,"School life expectancy, primary to tertiary, gender parity index (GPI)",1.043697225637044,1.0526949763298026,0.010957074499951078
Europe & Central Asia,SE.SCH.LIFE.MA,"School life expectancy, primary to tertiary, male (years)",14.672981673968586,14.907189846038825,0.33594871068787757
Europe & Central Asia,UIS.SLE.56,"School life expectancy, tertiary, both sexes (years)",2.7229730650479538,2.7968799471855172,0.20497589547253778
Sub-Saharan Africa,SE.TER.TCHR.FE.ZS,Percentage of teachers in tertiary education who are female (%),20.550132129849896,19.1849899291992,3.3236262499343945
Europe & Central Asia,UIS.SLE.56.F,"School life expectancy, tertiary, female (years)",3.076945445383283,3.13449490070343,0.24198997040355014
Europe & Central Asia,UIS.SLE.56.GPI,"School life expectancy, tertiary, gender parity index (GPI)",1.262980024663426,1.2969225347042102,0.036750085774155214
Europe & Central Asia,UIS.SLE.56.M,"School life expectancy, tertiary, male (years)",2.392872082196156,2.4854825139045724,0.19375697488813867
East Asia & Pacific,UIS.SLEN.12.M,"School life expectancy, primary and lower secondary (excluding repetition), male (years)",8.790388524298574,8.87828493118286,0.25403193485754166
Europe & Central Asia,UIS.SR.1.G4,"Survival rate to Grade 4 of primary education, both sexes (%)",97.13899673071698,98.0003433227539,2.0526116074803222
East Asia & Pacific,UIS.SLEN.12.T,"School life expectancy, primary and lower secondary (excluding repetition), both sexes (years)",8.775912747044622,8.91337752342224,0.25054706238204066
East Asia & Pacific,UIS.SLEN.12.F,"School life expectancy, primary and lower secondary (excluding repetition), female (years)",8.751574850627799,8.95582485198975,0.25950621948996333
East Asia & Pacific,UIS.SLEN.12.GPI,"School life expectancy, primary and lower secondary (excluding repetition), gender parity index (GPI)",0.9942587365511976,0.992799997329712,0.01081620763251718
Europe & Central Asia,SE.SCH.LIFE,"School life expectancy, primary to tertiary, both sexes (years)",14.999501338566146,15.26066732406615,0.3494127580886808
Europe & Central Asia,SE.SCH.LIFE.FE,"School life expectancy, primary to tertiary, female (years)",15.346652320124019,15.648602485656749,0.39517751566927534
Latin America & Caribbean,UIS.GTVP.4.V.M,"Percentage of male students in post-secondary non-tertiary education enrolled in vocational programmes, male (%)",68.73857405945495,77.63348770141604,14.813167351035089
Latin America & Caribbean,UIS.GTVP.4.V.F,"Percentage of female students in post-secondary non-tertiary education enrolled in vocational programmes, female (%)",59.81155648685637,65.88998031616211,14.612192188659272
Sub-Saharan Africa,UIS.REPP.1.G3.M,"Percentage of repeaters in Grade 3 of primary education, male (%)",13.998542022512902,14.054337501525875,2.446863675858089
Latin America & Caribbean,UIS.E.4.F,"Enrolment in post-secondary non-tertiary education, female (number)",7984.676697530865,1560.75,6904.20586015383
Latin America & Caribbean,UIS.E.4,"Enrolment in post-secondary non-tertiary education, both sexes (number)",13585.34212962963,2474.0,12128.774312222511
South Asia,UIS.E.3.PU,"Enrolment in upper secondary education, public institutions, both sexes (number)",3361227.9452380952,800171.5,2999200.7490835385
South Asia,UIS.E.3.PU.F,"Enrolment in upper secondary education, public institutions, female (number)",310960.1,157605.5,29840.217084016385
South Asia,UIS.E.3.PR.F,"Enrolment in upper secondary education, private institutions, female (number)",525417.1722222222,3847.5,134117.0079656798
South Asia,UIS.E.3.PR,"Enrolment in upper secondary education, private institutions, both sexes (number)",4121208.8011904764,114990.0,4102575.59100802
Sub-Saharan Africa,UIS.REPP.1.G3.F,"Percentage of repeaters in Grade 3 of primary education, female (%)",13.106245483769072,13.150594949722326,2.416765303802622
Sub-Saharan Africa,UIS.REPP.1.G3,"Percentage of repeaters in Grade 3 of primary education, both sexes (%)",13.57567587009971,13.545499801635724,2.4144304240483745
South Asia,UIS.E.23.PU.F,"Enrolment in secondary education, public institutions, female (number)",744113.1821428571,225288.5,70331.702706419
South Asia,UIS.PRP.3,Percentage of enrolment in upper secondary education in private institutions (%),38.34769086396253,37.97624588012695,1.733752875670843
South Asia,UIS.PRP.2,Percentage of enrolment in lower secondary education in private institutions (%),25.014409754620416,11.957947492599486,1.6650502934818772
Latin America & Caribbean,UIS.GER.4,"Gross enrolment ratio, post-secondary non-tertiary, both sexes (%)",30.3721744696861,26.83864974975585,7.052284388718693
Latin America & Caribbean,UIS.GER.4.F,"Gross enrolment ratio, post-secondary non-tertiary, female (%)",36.889302224157355,29.308650016784675,10.032640973378184
Latin America & Caribbean,UIS.GER.4.GPI,"Gross enrolment ratio, post-secondary non-tertiary, gender parity index (GPI)",1.9943776199934147,1.66928747296333,0.9410633787777448
Latin America & Caribbean,UIS.GER.4.M,"Gross enrolment ratio, post-secondary non-tertiary, male (%)",23.97012333395255,24.04124450683595,5.59960852947386
South Asia,UIS.NER.2,"Net enrolment rate, lower secondary, both sexes (%)",49.469536110206896,44.2185821533203,4.584311059764686
East Asia & Pacific,UIS.TRTP.4.GPI,"Percentage of teachers in post-secondary non-tertiary education who are trained, gender parity index (GPI)",1.2017283290624625,1.00133502483368,0.3459073059970298
East Asia & Pacific,UIS.TRTP.4,"Percentage of teachers in post-secondary non-tertiary education who are trained, both sexes (%)",73.61322957277298,96.66577911376956,18.615663471512526
East Asia & Pacific,UIS.FTP.4,Percentage of teachers in post-secondary non-tertiary education who are female (%),40.78034388754104,40.23572731018068,1.5774513370332408
East Asia & Pacific,SE.TER.ENRR.MA,"Gross enrolment ratio, tertiary, male (%)",38.021592493631225,27.999792575836175,3.373469748910525
East Asia & Pacific,UIS.TRTP.2,"Percentage of teachers in lower secondary education who are trained, both sexes (%)",90.0571474529448,96.12320327758792,4.586538329614874
East Asia & Pacific,UIS.FEP.3.V,Percentage of students in upper secondary vocational education who are female (%),40.83010271053886,42.96579551696777,2.0624890696424623
East Asia & Pacific,UIS.FEP.3.GPV,Percentage of students in upper secondary general education who are female (%),50.971437495319655,51.5368404388428,0.9850653480918548
East Asia & Pacific,SE.ENR.TERT.FM.ZS,"Gross enrolment ratio, tertiary, gender parity index (GPI)",1.0931442394116777,1.0147349834442134,0.0451744323151741
East Asia & Pacific,SE.TER.ENRR.FE,"Gross enrolment ratio, tertiary, female (%)",40.9507977200327,36.34963226318358,3.3984566377908645
Middle East & North Africa,UIS.SR.1.G4.M,"Survival rate to Grade 4 of primary education, male (%)",95.53756192357031,96.84401893615723,5.792813480779729
South Asia,UIS.FOFSTP.2,"Out-of-school adolescents of lower secondary school age, percentage female (%)",46.29105339353047,44.884532928466776,3.1217014919683965
Middle East & North Africa,UIS.SR.1.G4.GPI,"Survival rate to Grade 4 of primary education, gender parity index (GPI)",1.0001464180661466,0.9992199838161474,0.01259743091318347
Europe & Central Asia,UIS.FOSEP.56.F800,"Percentage of students in tertiary education enrolled in Services programmes, both sexes (%)",4.738962272108986,4.649854898452761,0.831214413250457
South Asia,UIS.XUNIT.PPP.56.FSGOV,Government expenditure per tertiary student (PPP$),2362.9296248081764,2309.158935546875,618.9437847452568
South Asia,UIS.XUNIT.US.56.FSGOV,Government expenditure per tertiary student (US$),743.1478156898141,774.382080078125,227.7938569836442
Middle East & North Africa,UIS.REPR.2.GPV.G2.F,"Repetition rate in Grade 2 of lower secondary general education, female (%)",4.232992806479713,2.02411007881165,0.9852897613016777
South Asia,UIS.XUNIT.USCONST.56.FSGOV,Government expenditure per tertiary student (constant US$),822.4543917701361,750.877136230469,221.39752593450623
Middle East & North Africa,UIS.REPR.2.GPV.G2.M,"Repetition rate in Grade 2 of lower secondary general education, male (%)",6.644829541517126,3.67567992210388,1.65719751529326
Middle East & North Africa,UIS.REPR.1.G3.M,"Repetition rate in Grade 3 of primary education, male (%)",4.135200754749084,1.96519005298615,1.1320738223554085
Middle East & North Africa,UIS.REPR.1.G3.F,"Repetition rate in Grade 3 of primary education, female (%)",2.930605814999351,1.58625996112823,0.9005206687214066
Middle East & North Africa,UIS.REPR.1.G3,"Repetition rate in Grade 3 of primary education, both sexes (%)",3.5131360074379114,1.77876996994019,1.0007401641281524
Middle East & North Africa,UIS.REPR.2.GPV.G3.M,"Repetition rate in Grade 3 of lower secondary general education, male (%)",7.489375654603141,3.620315074920655,2.5720046704563977
Middle East & North Africa,UIS.REPR.2.GPV.G3.F,"Repetition rate in Grade 3 of lower secondary general education, female (%)",5.318071473457342,2.45863008499146,2.413505571784742
Middle East & North Africa,UIS.REPR.1.G2.M,"Repetition rate in Grade 2 of primary education, male (%)",4.497788639954769,1.9376699924469,0.6621888023284784
Middle East & North Africa,UIS.REPR.1.G2.F,"Repetition rate in Grade 2 of primary education, female (%)",3.3571314989811545,1.2757599949836749,0.5824855421091834
Middle East & North Africa,UIS.REPR.1.G2,"Repetition rate in Grade 2 of primary education, both sexes (%)",3.9319248901330544,1.53005003929138,0.6120411495524423
South Asia,UIS.OAPP.1.M,"Over-age enrolment ratio in primary education, male (%)",2.647323812009963,1.67681002616882,2.2517773714369196
South Asia,UIS.OAPP.1.F,"Over-age enrolment ratio in primary education, female (%)",2.741750335307692,1.28207004070282,2.4264530250062952
South Asia,UIS.OAPP.1,"Over-age enrolment ratio in primary education, both sexes (%)",2.6925055874718518,1.48020005226135,2.215548286492191
Europe & Central Asia,UIS.FOSEP.56.F600,"Percentage of students in tertiary education enrolled in Agriculture programmes, both sexes (%)",2.5072385611319055,2.26150989532471,0.42372756637077164
Middle East & North Africa,UIS.SR.1.G4,"Survival rate to Grade 4 of primary education, both sexes (%)",95.53302118597418,97.19128036499023,5.845156435083062
South Asia,UIS.E.3.V.F,"Enrolment in upper secondary vocational, female (number)",70029.6768707483,66476.5,19312.34651099151
South Asia,UIS.E.3.V,"Enrolment in upper secondary vocational, both sexes (number)",241411.2005668934,148974.5,115968.40021442052
South Asia,UIS.E.3,"Enrolment in upper secondary education, both sexes (number)",8000420.932539684,1266276.0,3101370.459095423
South Asia,UIS.E.3.F,"Enrolment in upper secondary education, female (number)",3506704.8353174604,657206.5,1679970.2552172132
South Asia,UIS.NE.1.ECD.F,"New entrants to Grade 1 of primary education with early childhood education experience, female (number)",547022.3472222222,192763.0,142199.78599526186
South Asia,UIS.NE.1.ECD,"New entrants to Grade 1 of primary education with early childhood education experience , both sexes (number)",1189732.4722222222,389230.5,340364.6475869517
South Asia,UIS.OFST.2.M,"Out-of-school adolescents of lower secondary school age, male (number)",1176906.9136904762,862456.0,77775.97552238982
South Asia,UIS.OFST.2.F,"Out-of-school adolescents of lower secondary school age, female (number)",1153578.3948412698,678780.0,145937.26438841326
South Asia,UIS.OFST.2,"Out-of-school adolescents of lower secondary school age, both sexes (number)",2330485.308531746,1541236.0,212046.40130600744
Middle East & North Africa,UIS.SR.1.G4.F,"Survival rate to Grade 4 of primary education, female (%)",95.52876573828374,97.87557792663577,5.910981074742411
South Asia,UIS.T.23.GPV,"Teachers in secondary general education, both sexes (number)",493286.83323412697,102912.0,416047.04146242543
East Asia & Pacific,UIS.REPP.2.GPV.G2.M,"Percentage of repeaters in Grade 2 of lower secondary general education, male (%)",2.7080907339648452,1.58999001979828,1.0099030134033677
East Asia & Pacific,UIS.REPP.2.GPV.G1.F,"Percentage of repeaters in Grade 1 of lower secondary general education, female (%)",1.6692537351618817,0.656859993934631,0.44557024940329093
East Asia & Pacific,UIS.REPP.2.GPV.G3.M,"Percentage of repeaters in Grade 3 of lower secondary general education, male (%)",3.5400857643108012,1.98522996902466,0.8576471523704898
East Asia & Pacific,SE.PRE.ENRR.FE,"Gross enrolment ratio, pre-primary, female (%)",55.50512110361977,50.53415107727055,6.576449943515226
East Asia & Pacific,UIS.TRTP.0,"Percentage of teachers in pre-primary education who are trained, both sexes (%)",80.74314828566564,95.45025634765625,8.181160918000863
Middle East & North Africa,UIS.REPR.1.G4.F,"Repetition rate in Grade 4 of primary education, female (%)",3.49684393293147,1.9723299741745,0.7281176989715702
South Asia,UIS.ECDP.1.M,"Percentage of new entrants to Grade 1 of primary education with early childhood educational experience, male (%)",78.21938508086734,93.96823310852052,7.4132667448698335
Middle East & North Africa,LO.PISA.SCI.0.FE,PISA: Female 15-year-olds by science proficiency level (%). Below Level 1B,3.5,3.5,6.409875621278546e-17
Middle East & North Africa,LO.PISA.SCI.1B.FE,PISA: Female 15-year-olds by science proficiency level (%). Level 1B,15.416666666666666,13.5,1.9743444439559075
Middle East & North Africa,LO.PISA.SCI.0.MA,PISA: Male 15-year-olds by science proficiency level (%). Below Level 1B,7.583333333333333,5.0,0.753086145945499
Middle East & North Africa,LO.PISA.SCI.1B.MA,PISA: Male 15-year-olds by science proficiency level (%). Level 1B,20.25,18.0,2.571250636783799
South Asia,UIS.ECDP.1.GPI,"Percentage of new entrants to Grade 1 of primary education with early childhood educational experience, gender parity index (GPI)",1.0220794201725059,1.0133199989795676,0.03683944566728159
East Asia & Pacific,UIS.TEP.8,"Percentage of all students in tertiary education enrolled in ISCED 8, both sexes (%)",1.6011860187186135,1.5534499883651751,0.20430597095985972
East Asia & Pacific,UIS.FTP.3,Percentage of teachers in upper secondary education who are female (%),52.54083672317804,52.8368797302246,2.040561896942415
South Asia,UIS.FEP.0,Percentage of students in early childhood education who are female (%),48.375778972222214,48.934825000000004,0.8029096694515346
Middle East & North Africa,LO.PISA.SCI.1B,PISA: 15-year-olds by science proficiency level (%). Level 1B,17.833333333333332,16.0,2.498213581354959
Europe & Central Asia,UIS.G.5.B.T,"Graduates from ISCED 5 programmes in tertiary education, both sexes (number)",39517.432430454624,7640.0,15219.667446913725
Middle East & North Africa,LO.PISA.SCI.0,PISA: 15-year-olds by science proficiency level (%). Below Level 1B,5.75,4.0,0.5166047047412002
South Asia,UIS.XUNIT.PPPCONST.56.FSGOV,Government expenditure per tertiary student (constant PPP$),2516.0906590343666,2339.2481689453152,647.6853791271132
South Asia,UIS.XUNIT.PPP.23.FSGOV,Government expenditure per secondary student (PPP$),711.6067053367981,488.160827636719,126.86273975557899
Middle East & North Africa,UIS.REPR.1.M,"Repetition rate in primary education (all grades), male (%)",4.8203655091896405,2.2331000000000003,0.7440899571547822
Middle East & North Africa,UIS.REPR.1.F,"Repetition rate in primary education (all grades), female (%)",3.5655119118629908,1.987855,0.6015858498488909
Middle East & North Africa,UIS.REPR.1,"Repetition rate in primary education (all grades), both sexes (%)",4.224939217627401,1.99996,0.6699234911194285
South Asia,UIS.XUNIT.US.23.FSGOV,Government expenditure per secondary student (US$),227.77522785005112,135.731475830078,48.25905723464223
Sub-Saharan Africa,UIS.TE_100000.56.M,"Enrolment in tertiary education per 100,000 inhabitants, male",768.195576913925,734.4018402099612,182.46609571087092
Sub-Saharan Africa,UIS.TE_100000.56.F,"Enrolment in tertiary education per 100,000 inhabitants, female",568.3250302933135,450.67224884033203,231.40185506762236
Middle East & North Africa,UIS.T.23.V,"Teachers in secondary vocational education, both sexes (number)",4589.260034013606,2100.25,2574.5033271938314
Europe & Central Asia,UIS.REPP.1.G6.F,"Percentage of repeaters in Grade 6 of primary education, female (%)",0.9630816428579835,0.479719996452332,0.26417112213221655
East Asia & Pacific,UIS.TRANRA.23.GPV.GPI,"Effective transition rate from primary to lower secondary general education, gender parity index (GPI)",1.0001128486145738,0.9986999928951266,0.024261653536815447
South Asia,UIS.EA.2T6.AG25T99,UIS: Percentage of population age 25+ with at least completed lower secondary education (ISCED 2 or higher). Total,52.885179281234755,53.41558170318605,3.0752323492014475
Middle East & North Africa,UIS.REPR.1.G4,"Repetition rate in Grade 4 of primary education, both sexes (%)",4.348218902066371,2.08534002304077,0.7739861164394901
Middle East & North Africa,UIS.REPR.1.G4.M,"Repetition rate in Grade 4 of primary education, male (%)",5.200565020361591,2.62957501411438,0.8328806908510077
South Asia,SE.XPD.SECO.PC.ZS,Government expenditure per secondary student as % of GDP per capita (%),14.667811931882587,11.31133270263675,1.3862690751440756
Europe & Central Asia,UIS.REPP.1.G6.M,"Percentage of repeaters in Grade 6 of primary education, male (%)",1.60472084031388,1.033949971199035,0.7077301147426872
Middle East & North Africa,SE.PRM.TCHR,"Teachers in primary education, both sexes (number)",108897.06206961951,59062.0,21069.71954847509
East Asia & Pacific,UIS.DR.1.G4.M,"Drop-out rate from Grade 4 of primary education, male (%)",3.5610095823060717,2.58654999732971,1.0178496743315233
South Asia,UIS.EA.2T6.AG25T99.F,UIS: Percentage of population age 25+ with at least completed lower secondary education (ISCED 2 or higher). Female,46.25052070617677,46.254814624786405,2.9510584850554595
South Asia,UIS.EA.2T6.AG25T99.M,UIS: Percentage of population age 25+ with at least completed lower secondary education (ISCED 2 or higher). Male,59.267429590225206,59.987489700317376,3.15452264638442
South Asia,UIS.XUNIT.PPPCONST.23.FSGOV,Government expenditure per secondary student (constant PPP$),751.900510980516,576.975280761719,116.21002608019718
South Asia,UIS.XUNIT.USCONST.23.FSGOV,Government expenditure per secondary student (constant US$),247.1680431765602,169.030899047852,39.70614897866321
Europe & Central Asia,UIS.REPP.1.G3.F,"Percentage of repeaters in Grade 3 of primary education, female (%)",0.6926460517200074,0.303084999322891,0.20515943677053525
East Asia & Pacific,SE.PRE.ENRL.FE.ZS,Percentage of students in pre-primary education who are female (%),49.21117174929952,49.4508209228516,0.6089608228530787
Europe & Central Asia,UIS.DR.2.GPV.G2.T,"Drop-out rate from Grade 2 of lower secondary general education, both sexes (%)",1.4686647408813376,0.7311950027942655,1.049014343825838
South Asia,UIS.FGP.8,Percentage of graduates from tertiary ISCED 8 programmes who are female (%),41.41301345825193,41.3716812133789,
Middle East & North Africa,UIS.E.3.PR.F,"Enrolment in upper secondary education, private institutions, female (number)",26766.24798941799,6150.5,14578.090912363288
Middle East & North Africa,UIS.E.3.PR,"Enrolment in upper secondary education, private institutions, both sexes (number)",59958.04510582011,20402.25,35385.750534194354
Middle East & North Africa,UIS.E.3.F,"Enrolment in upper secondary education, female (number)",335644.2820861678,173353.5,68453.22936407369
